I_q1_15	I_q2_15	Q_q1_15	Q_q2_15
5.99973e+10	-2.86078e+11	-3.26884e+11	4.7271e+10
5.73833e+11	2.85491e+11	-2.73734e+11	-1.61939e+11
-5.21377e+10	9.09626e+10	4.03129e+10	-2.51838e+11
3.39461e+11	2.22015e+11	9.05536e+10	-2.85542e+11
1.47814e+11	3.18505e+11	-1.18099e+11	-2.26228e+11
3.12177e+11	3.42191e+11	-1.02849e+11	-2.09269e+11
-2.33738e+11	-1.32843e+11	-4.9763e+11	-2.54378e+11
-8.80644e+10	4.67982e+10	-4.0298e+11	-2.16153e+11
4.59215e+11	3.8623e+11	-1.81802e+11	9.76641e+10
-2.09853e+11	4.69826e+10	-7.64534e+10	-2.70757e+11
3.97076e+11	2.01171e+11	-4.02778e+11	-8.34435e+10
9.63774e+10	-3.37858e+10	-2.3732e+11	-9.26953e+10
-1.24303e+11	-2.37957e+11	-3.12866e+11	1.07963e+11
-2.25097e+10	-5.49596e+10	-2.01938e+11	-1.8011e+11
4.50466e+11	5.05504e+11	-4.40747e+10	-1.43208e+11
1.24621e+11	1.96793e+11	-1.5786e+11	-9.24032e+10
3.56616e+11	3.25578e+11	-2.50904e+11	-2.714e+11
-2.67395e+11	1.2077e+10	-1.21872e+11	-1.90067e+11
-6.49393e+10	-5.14515e+10	-2.6054e+11	-1.2784e+11
3.17328e+11	2.45499e+11	-1.15934e+11	-1.50229e+11
-1.97246e+11	6.49285e+10	-2.24559e+11	9.07652e+10
-6.58669e+09	-2.34255e+11	-9.55939e+10	-3.1564e+11
1.81474e+10	3.85832e+10	8.30222e+10	6.46964e+10
-6.6147e+10	-1.48476e+11	-1.048e+11	-4.53371e+11
-3.41851e+11	1.57682e+11	-1.59416e+11	-3.06905e+11
-2.24527e+11	-1.28632e+11	6.06872e+10	-3.18122e+11
-6.15034e+10	-6.99181e+10	-2.22664e+11	-1.85588e+11
-2.96541e+10	3.25248e+10	-3.5288e+11	-2.43059e+11
2.06199e+10	7.0874e+10	-3.00455e+11	-2.46882e+11
-3.01991e+11	-8.05177e+10	4.89503e+09	-4.67097e+11
-1.34791e+11	9.64358e+10	-3.38482e+11	-9.95487e+10
3.0976e+11	2.60329e+11	-4.39879e+11	-1.06949e+11
-2.11314e+11	-5.47148e+10	-2.28021e+11	-2.73396e+11
6.14607e+11	3.37998e+11	2.08132e+09	-2.7083e+11
1.72403e+11	2.53167e+11	-2.11063e+11	-2.30941e+11
-4.69163e+09	1.04409e+10	-3.67824e+11	-1.43116e+11
2.09555e+11	2.50151e+11	-3.05187e+11	-4.38749e+11
2.41715e+11	3.0713e+11	-2.73759e+11	-2.00009e+11
-4.08586e+10	1.33717e+11	-2.47394e+11	-2.54003e+11
-8.25182e+10	-1.72462e+11	-2.60799e+11	-3.65531e+11
-1.42426e+11	1.25508e+11	-1.45448e+11	3.80311e+10
4.06817e+10	4.69431e+10	-2.55563e+11	-1.45283e+11
1.43137e+10	-8.39792e+09	-2.07009e+11	-2.22491e+11
9.48623e+10	3.26414e+10	-7.22438e+10	-7.91401e+10
-7.81406e+10	-3.09836e+10	2.40237e+10	-2.27785e+11
-1.82556e+11	-1.35351e+10	4.19803e+09	6.4991e+10
2.07227e+10	-1.847e+10	-3.44012e+11	-3.22143e+11
3.97786e+11	2.93821e+11	-7.61908e+10	-2.02509e+11
-9.35271e+09	-6.33743e+10	-6.90706e+10	-4.26328e+11
-1.81906e+10	6.0847e+10	-1.50701e+11	-1.45854e+11
-1.32617e+10	-2.61631e+10	-2.41495e+11	9.82955e+10
-1.31425e+11	-2.70758e+10	-2.18918e+11	-1.37867e+11
-7.73363e+10	1.56558e+11	-1.40158e+11	-8.56739e+10
-7.71705e+10	-2.69732e+11	-6.39226e+10	-1.61935e+11
4.61286e+11	2.90646e+11	-3.51745e+11	-2.39305e+11
4.25499e+11	1.74974e+11	-1.31041e+11	-2.01024e+11
1.69035e+11	2.76337e+11	-2.86181e+10	1.66949e+10
-1.19649e+11	-5.78362e+10	-3.63124e+11	-1.11967e+10
-1.85245e+11	-2.7176e+11	-1.75527e+11	-2.44875e+10
-1.42122e+11	-9.03152e+10	1.38298e+11	-2.12942e+11
-1.67948e+11	-9.90521e+10	-3.61757e+11	-1.84449e+11
2.67724e+11	2.63888e+11	-3.09656e+11	-7.4384e+10
2.16323e+11	5.22964e+11	-1.53779e+11	-1.23586e+11
3.30949e+11	2.86875e+11	-1.45545e+11	-7.31073e+10
-2.52362e+10	5.59639e+10	1.22215e+11	-3.52671e+11
3.69705e+10	-1.0469e+11	-1.64276e+11	-5.86223e+10
2.0434e+10	5.7552e+10	-3.14966e+10	1.00653e+11
2.32881e+11	5.61588e+11	-1.30848e+11	-1.73641e+11
-1.02617e+11	5.59077e+10	-1.90888e+11	-1.96481e+11
-1.22909e+11	9.13549e+10	1.71773e+10	-2.85732e+11
-7.91132e+10	2.9717e+10	-5.32206e+10	-3.63592e+10
4.48223e+10	6.93064e+10	-1.88471e+11	-7.90246e+10
2.48047e+11	2.62307e+11	-3.93647e+11	-5.89054e+10
1.21085e+11	2.62227e+11	-2.25185e+11	-3.28975e+11
2.14178e+10	8.54582e+10	-1.42048e+11	9.59687e+10
1.11747e+11	2.48003e+11	-1.10037e+11	8.09081e+10
-1.78266e+10	7.28764e+10	-6.95113e+10	-1.58972e+11
-1.13621e+09	5.76079e+09	-2.69326e+11	-1.3587e+11
1.41272e+11	2.11765e+11	-1.81606e+11	-3.00683e+11
8.63235e+10	-1.9969e+10	-1.07818e+11	-2.67073e+11
3.22794e+11	4.02064e+11	-2.03652e+11	-3.92344e+10
4.74513e+11	1.7237e+11	-1.14854e+11	-2.38889e+11
2.82042e+11	4.85986e+11	-9.60637e+10	-3.71768e+11
2.15356e+11	4.65086e+11	-6.55249e+10	-3.23255e+11
3.17432e+09	-9.01025e+10	-2.02795e+11	-1.66662e+11
-4.68187e+10	4.56687e+10	-2.82568e+11	-7.69503e+10
2.456e+11	4.75304e+11	-2.10347e+11	-1.58268e+11
3.91714e+11	5.20543e+11	-2.26558e+11	-2.90676e+11
1.70112e+11	3.70914e+11	-5.2413e+10	-1.76146e+11
6.75324e+10	7.23392e+10	-1.34083e+11	-2.51651e+10
3.09607e+11	4.23136e+11	-4.87622e+10	-1.78428e+11
2.9768e+10	-1.63115e+11	8.71681e+09	-1.78357e+11
1.10115e+11	1.90471e+11	-2.30161e+11	-3.73704e+11
2.88385e+11	3.5475e+11	-3.75971e+11	-1.81426e+11
-4.5443e+10	-2.84594e+10	-2.2149e+11	-1.72549e+11
-2.16939e+11	-8.53874e+10	-1.77789e+10	-1.24809e+11
-1.38133e+11	-2.3745e+09	-3.81757e+11	-1.30091e+11
-5.19045e+09	9.35473e+10	-2.55882e+11	1.13072e+11
3.05022e+11	3.9821e+11	-1.57309e+11	-3.77804e+11
3.99115e+11	2.80827e+11	-2.2152e+11	-3.17917e+11
-2.04526e+10	-1.50211e+11	-1.46402e+11	-3.43199e+11
2.61579e+11	4.4471e+11	-3.51245e+11	-2.47955e+11
-1.2469e+11	-1.02936e+11	-1.77514e+11	-3.27261e+11
4.5476e+11	4.30302e+11	-1.99549e+11	1.19038e+10
1.71777e+10	8.93559e+10	-1.26595e+11	-1.27111e+11
3.06033e+10	-1.7412e+09	-2.98836e+11	-2.0263e+11
1.3686e+11	3.68179e+11	-3.58106e+11	-1.90634e+11
-2.11783e+10	1.5538e+11	-1.81738e+11	-3.24022e+11
3.0597e+11	5.54683e+11	-3.91175e+11	-9.04649e+10
2.43101e+11	3.31784e+11	-2.3286e+11	-2.92685e+10
7.6443e+09	-2.64272e+11	-2.27162e+11	5.43498e+10
-1.0893e+11	1.43595e+10	-1.43691e+11	-3.95356e+11
-7.51808e+10	-2.55375e+11	-6.4332e+10	-1.41988e+11
4.19896e+10	9.64105e+09	-5.43956e+10	-1.52983e+11
8.81709e+10	4.54009e+10	-1.77836e+11	-4.42385e+11
-1.69347e+11	2.2281e+09	-2.31087e+11	-2.51102e+11
4.25936e+11	3.63325e+11	-1.10468e+11	-3.56502e+11
4.87699e+11	4.33868e+11	-5.65007e+10	1.12795e+11
4.73849e+10	1.67504e+10	-1.72177e+11	-2.32075e+11
4.3134e+10	-3.78811e+11	9.96243e+10	-1.03815e+11
-2.30209e+11	-1.44207e+11	-3.07138e+11	-1.82417e+11
-4.2649e+10	-5.26462e+10	-3.75576e+11	-3.19466e+11
5.42719e+10	-2.63751e+09	-1.63061e+11	-1.81236e+11
3.04151e+11	1.65689e+11	-5.98095e+09	-3.09253e+11
-9.19607e+10	-1.42563e+10	-3.50086e+11	3.66859e+10
2.10106e+09	1.13684e+11	-3.29332e+11	-1.17348e+11
1.86008e+11	2.93437e+11	-1.86776e+11	-4.19981e+11
-7.53555e+10	6.85118e+10	-2.33459e+11	-8.72843e+10
3.68655e+11	2.74342e+11	-3.00033e+11	1.2656e+11
-6.06354e+10	-3.27021e+11	-2.02725e+11	-4.20295e+11
-4.81416e+10	1.94419e+10	-2.95027e+11	-2.3011e+11
4.13617e+11	4.52965e+11	-3.31313e+11	-3.27762e+10
1.03385e+11	5.9925e+10	-4.35047e+10	3.85679e+10
1.16825e+09	1.36696e+10	-1.02935e+11	-2.05365e+11
1.44891e+11	2.77659e+11	-1.36065e+11	-1.74549e+11
-1.15995e+11	-6.34849e+10	-4.61165e+10	-1.86475e+11
3.40924e+11	2.99978e+11	-2.02147e+11	1.83388e+11
3.07163e+11	2.03745e+11	4.00841e+08	3.80296e+10
3.00445e+09	-5.72186e+10	2.43116e+10	-6.3834e+10
-8.86045e+10	-4.81341e+10	-2.18045e+11	-4.26058e+11
1.0195e+11	-3.18885e+09	-7.25053e+10	-1.79339e+10
-4.5469e+10	9.82583e+09	-4.44574e+11	-1.63331e+11
2.14119e+11	2.75102e+11	-1.61279e+11	-6.50041e+10
-1.39301e+11	3.27967e+10	-4.73775e+10	-2.83092e+11
2.60931e+11	4.76766e+11	-2.52447e+11	4.46945e+10
-2.38616e+11	1.04472e+11	-2.12349e+11	1.13756e+11
3.10535e+11	4.1878e+11	-4.44703e+10	-3.08529e+11
2.50994e+11	3.51631e+11	-4.19168e+11	-9.87023e+10
-1.56386e+11	-1.48343e+11	-1.89737e+11	-1.42063e+11
-1.09533e+11	9.12629e+10	-2.44932e+11	-2.43595e+11
2.63321e+11	2.52072e+11	-6.07863e+10	-1.23305e+11
3.72303e+11	3.49567e+11	-2.58266e+11	-5.16202e+10
9.85835e+10	1.58488e+11	-5.86186e+10	6.64204e+10
1.21102e+10	-9.14838e+10	-1.69169e+11	-1.06894e+11
-8.79936e+10	-9.6507e+10	-1.96564e+11	3.74265e+10
-9.42152e+10	1.48333e+11	-3.21664e+11	-4.17746e+11
-1.7792e+09	8.84227e+10	-2.87933e+11	-9.34236e+10
2.62722e+11	6.76092e+11	-2.22206e+11	-2.23006e+11
1.806e+11	2.54657e+11	-2.23396e+11	-1.30394e+11
2.11421e+11	4.74709e+11	-1.54848e+11	8.50804e+10
5.74757e+11	3.44045e+11	-9.94086e+10	6.40284e+10
2.51622e+11	3.3574e+11	-3.2058e+11	-4.78253e+09
3.27253e+11	1.74873e+11	-1.99941e+11	-2.13398e+11
-2.60535e+11	1.17906e+11	-4.42334e+11	-3.25542e+11
1.94981e+11	5.51265e+11	-1.40198e+10	-2.42231e+11
3.48844e+11	2.12936e+11	-4.57406e+10	-1.49697e+10
3.29655e+11	8.53864e+11	3.8546e+10	-3.26287e+10
2.02378e+11	2.93271e+11	-2.61879e+11	-2.78048e+11
-1.6246e+10	1.01846e+11	-1.50073e+11	-1.3556e+11
7.20464e+10	7.45308e+10	-2.4239e+11	-2.729e+11
-1.2476e+11	-1.51684e+11	-1.92326e+11	-1.36835e+11
2.60087e+11	1.68168e+11	-1.45001e+11	-2.18239e+11
3.50691e+11	2.43676e+11	-1.32333e+11	-2.64685e+11
-1.40868e+11	-2.36535e+11	-2.23907e+11	-2.00656e+11
-2.0749e+11	1.21143e+11	-4.3023e+10	-2.95211e+11
5.31658e+11	2.4299e+11	-4.08261e+11	-6.27831e+10
3.03249e+11	3.54877e+11	-3.29313e+11	-3.39293e+11
-6.88724e+10	5.1304e+10	-1.29143e+11	-1.86625e+11
-3.13843e+11	6.84686e+10	-1.06944e+11	-2.74354e+11
3.95175e+10	1.30213e+11	-3.11012e+11	-2.35028e+11
-9.7312e+10	3.1478e+10	-2.39438e+11	-4.50862e+11
1.4253e+09	-4.19375e+10	-2.16104e+11	-2.20688e+11
1.44124e+11	1.81478e+11	-1.26736e+11	-3.53742e+11
3.10369e+10	2.07249e+10	-2.26142e+11	-1.67222e+11
-9.68602e+10	2.53297e+10	-1.94022e+11	-1.94134e+11
3.17363e+11	2.87187e+11	-2.61445e+11	-2.98758e+11
7.56562e+10	1.04157e+11	-3.93923e+10	1.12953e+11
-1.12566e+11	-2.80168e+10	-1.91953e+11	-1.35632e+11
3.24138e+10	-8.90754e+10	-7.11985e+10	-2.26591e+11
5.58622e+10	1.01066e+11	-4.7588e+10	-3.23627e+11
7.13482e+10	8.91078e+10	-3.34154e+11	-9.71939e+10
1.58656e+10	-1.79562e+11	-4.19071e+11	8.01243e+10
-3.44399e+10	3.0826e+10	-1.24235e+11	-2.3561e+11
2.47328e+11	2.70663e+11	-2.22334e+11	-1.17412e+11
3.16155e+11	5.60655e+11	-1.36644e+11	-1.50054e+11
1.97276e+11	2.08195e+11	-1.62907e+11	-3.38595e+11
-8.03791e+10	-8.54451e+10	-2.5555e+11	-1.85189e+11
3.21355e+11	3.23727e+11	-1.1557e+10	-3.42917e+11
4.15567e+11	5.2201e+11	-2.68484e+11	-2.07921e+11
8.86805e+09	-1.42463e+10	-9.05287e+10	-2.59455e+11
-7.57664e+10	1.09907e+10	-3.07456e+11	-1.57986e+11
-2.97043e+10	-1.68018e+11	-9.43456e+10	-2.1221e+11
2.47609e+11	2.52152e+11	1.53184e+09	-1.52024e+11
1.89535e+10	5.18296e+10	-1.84303e+11	-3.75633e+11
-1.35566e+11	-3.72268e+09	-1.18509e+11	-8.05918e+10
6.00677e+10	4.9118e+10	-1.44281e+11	2.25056e+10
2.90982e+11	2.17277e+11	1.27763e+10	-3.52285e+11
2.22104e+11	2.59769e+11	4.67055e+10	-2.15656e+11
-1.39704e+11	9.32746e+10	-3.04693e+11	-2.82847e+11
-6.34361e+10	-5.19238e+10	-2.3433e+11	9.26867e+10
-4.87976e+09	-1.52022e+10	-1.88633e+11	-2.56541e+11
4.63307e+10	1.43227e+11	-3.19248e+11	-2.46967e+11
7.79279e+10	7.79588e+10	8.28132e+08	-1.38452e+11
-3.04679e+11	1.03957e+11	-2.25955e+11	3.06591e+09
1.56879e+11	3.18955e+11	-4.05511e+11	-1.61597e+11
-1.00442e+11	-2.69469e+11	-1.50047e+11	-1.97618e+11
2.0051e+11	4.82181e+11	-2.92516e+11	-2.8363e+11
-4.98615e+10	3.11296e+10	-1.5831e+11	-4.03981e+11
-3.89975e+10	-3.47591e+11	-1.87376e+11	9.11348e+10
-4.37672e+11	-1.25938e+11	1.58291e+10	-4.64164e+10
3.25571e+11	3.75167e+11	-5.55005e+11	-7.84915e+10
1.75175e+11	3.8878e+11	-9.27914e+10	-8.14501e+10
-4.30159e+09	-1.45827e+11	-3.46804e+11	-1.81433e+11
8.59834e+09	7.26085e+10	-3.70443e+10	-6.71279e+10
3.016e+11	4.01428e+11	-1.05022e+11	-2.42032e+10
2.58039e+11	3.98857e+11	-2.683e+11	-1.46329e+11
3.82021e+11	2.44482e+11	1.2331e+11	-4.10718e+11
-1.36988e+11	-2.04748e+11	-2.25804e+11	-1.55879e+11
-1.74402e+11	-1.43699e+11	-1.32546e+11	9.25183e+10
2.92957e+11	7.02764e+11	-1.92465e+11	-1.86078e+11
-8.77157e+10	-1.14457e+11	-1.14581e+11	-3.00936e+11
-1.61343e+11	-2.03069e+11	-2.67505e+11	-1.62602e+11
3.24024e+11	4.00884e+11	-4.27275e+11	-9.56364e+10
-1.18851e+11	-4.66727e+10	-2.26944e+11	-3.46128e+11
1.88192e+11	3.6016e+11	-2.43507e+11	-7.20184e+10
1.53993e+11	3.22091e+11	-4.66321e+10	-2.87768e+11
8.25603e+10	-2.11041e+11	-2.01751e+11	1.16657e+11
1.50792e+11	1.89392e+11	-2.61284e+11	-5.14157e+10
-9.69529e+10	-3.4164e+11	-2.68018e+11	-1.92723e+11
3.23751e+11	3.99784e+11	4.91627e+09	-3.54264e+11
-8.59071e+10	8.72131e+10	-2.46973e+11	-8.27651e+10
3.86398e+11	1.98378e+11	-1.12973e+11	-1.22947e+11
4.22034e+11	2.02765e+11	-4.29491e+11	-1.65621e+11
-3.14136e+11	-7.95454e+10	-4.6185e+10	-1.95968e+11
-9.24561e+10	-1.75544e+11	-5.55951e+10	-1.71645e+11
2.76778e+10	-9.04255e+10	-1.40046e+11	-3.84622e+11
-1.06141e+11	-4.5567e+10	-1.31992e+11	1.65794e+10
1.31763e+11	2.56005e+11	-9.56804e+10	-2.03222e+11
8.90616e+10	1.17821e+11	-2.36742e+11	-2.82717e+11
1.25556e+11	2.45563e+11	-3.59063e+11	-3.03432e+11
1.58677e+11	4.18877e+11	-1.38687e+11	2.205e+10
3.40971e+11	5.13301e+11	-3.55367e+11	-3.78579e+11
-6.06868e+10	-2.86456e+10	-2.39006e+11	-2.61281e+11
1.2887e+11	2.8629e+11	-3.90759e+11	-1.94223e+11
3.87197e+11	3.76507e+11	-6.40325e+10	-3.68163e+10
3.13446e+11	3.90437e+11	-2.95638e+11	-1.44168e+11
-5.93163e+10	-1.81118e+11	-1.49098e+11	-2.59479e+11
2.04325e+11	3.92061e+11	-3.65715e+11	-5.38975e+09
1.98568e+11	4.32068e+11	-3.66944e+11	-2.52797e+11
-1.76194e+11	6.93422e+10	-2.12928e+11	-3.40003e+11
9.2867e+10	1.22277e+11	-2.31741e+11	-5.33471e+11
-7.40327e+10	-1.21555e+11	-1.34586e+11	-9.08874e+10
3.68547e+11	3.90729e+11	-2.34741e+11	-1.0814e+11
-2.55367e+11	-1.01637e+11	-2.40693e+11	-2.49378e+11
-6.81266e+10	-5.59345e+10	-9.67972e+10	-1.11881e+11
2.54039e+11	5.39194e+11	-2.32461e+11	-2.26403e+11
-6.53174e+10	-8.48405e+10	-1.46649e+11	-6.08884e+10
1.77823e+10	3.18162e+10	-1.59376e+11	-1.49769e+11
2.70666e+11	2.60964e+11	-1.81288e+11	-1.33534e+11
-1.76817e+11	-1.14597e+11	-4.5766e+11	-4.64741e+10
2.05416e+11	5.47449e+11	-3.17572e+11	-3.08863e+11
-2.19099e+11	-1.4449e+11	1.08845e+11	-3.12728e+11
-2.41566e+11	1.25421e+11	-3.46348e+11	-3.2927e+11
-9.58599e+10	1.19557e+11	-2.01706e+11	-3.43067e+11
4.81624e+10	1.18754e+11	-5.90157e+10	-1.42262e+11
6.80741e+10	1.89856e+10	-2.4673e+11	8.28937e+10
1.17672e+11	1.81902e+11	-1.02079e+11	-2.61207e+11
2.06923e+11	2.94314e+11	-3.92371e+11	-1.42919e+11
-2.35651e+10	7.83503e+09	-1.80141e+11	-2.07383e+11
1.60826e+11	2.75158e+11	6.35926e+10	1.4048e+11
-7.40737e+09	-7.15725e+10	-2.77345e+11	-8.99792e+10
1.08087e+11	4.58504e+11	-3.29977e+11	-6.47053e+10
-2.8085e+09	-1.74497e+11	-1.76341e+11	-3.3301e+11
1.46632e+11	4.09337e+11	-5.69923e+11	-8.97761e+10
-1.74795e+11	-1.02228e+11	8.87576e+10	-4.77117e+11
2.61332e+11	3.73187e+11	1.24677e+11	-9.5826e+10
8.80826e+10	3.48505e+10	-1.0592e+11	-3.4881e+11
3.03867e+11	2.02779e+11	-2.80926e+11	-1.57452e+11
-7.85075e+10	1.11935e+11	-1.99289e+11	-2.20755e+11
-2.00186e+11	-1.00709e+11	-1.40191e+11	-2.19021e+11
-1.17854e+11	-1.61503e+11	-1.61047e+11	-3.36597e+11
2.93192e+11	4.4266e+11	2.12789e+09	-1.10573e+11
2.07772e+11	5.98265e+11	-3.18627e+11	-1.03584e+11
1.90262e+11	3.27462e+11	-1.65917e+11	-3.32221e+10
-5.84103e+10	1.45711e+11	6.57044e+10	-6.7018e+08
4.86517e+11	2.17061e+11	-9.59191e+10	-3.24063e+11
2.69695e+11	1.95388e+11	-2.40354e+11	-2.19326e+11
2.62585e+11	2.98022e+11	-2.41682e+11	-1.9072e+11
3.84102e+11	5.79222e+11	-4.5925e+11	-2.51915e+11
2.86782e+11	1.94775e+11	-1.92162e+11	-3.45605e+11
4.48402e+11	1.64937e+11	-1.40928e+10	-2.8123e+11
-3.18367e+11	4.34257e+10	-1.2542e+11	1.16647e+11
6.91768e+10	-1.45896e+11	-3.58243e+10	-4.31559e+11
3.18106e+11	2.62489e+11	-2.93389e+11	-1.99736e+11
3.83161e+11	3.34926e+11	-2.19843e+11	-1.84596e+10
4.19702e+11	1.68591e+11	1.48106e+10	-1.53044e+11
2.40527e+11	2.88415e+11	-1.55497e+11	-2.30999e+11
3.06936e+11	4.14811e+11	-1.46371e+11	1.95283e+10
1.98109e+11	2.73054e+11	-3.05423e+11	-7.47744e+10
3.8302e+11	4.12545e+11	-2.22131e+11	-1.52848e+11
4.49907e+11	3.07563e+11	-1.38519e+11	-6.31452e+10
3.83624e+11	4.02034e+11	9.364e+10	-7.8823e+10
3.71004e+11	3.1583e+11	-1.58604e+11	-1.72195e+11
5.81705e+11	1.68843e+11	-6.46774e+10	-1.02933e+11
3.81653e+11	3.02239e+11	1.77078e+10	-3.92966e+10
1.14139e+11	2.47914e+11	-2.6744e+11	-1.42293e+11
4.59853e+11	5.34688e+11	-2.03953e+11	-2.29312e+11
2.61494e+11	3.25054e+11	-1.58309e+11	-1.38695e+11
1.51175e+11	6.69713e+11	-9.32656e+10	-7.56793e+10
4.23495e+11	3.32022e+11	-1.91091e+11	-1.65336e+10
1.56029e+11	4.15149e+11	-6.91831e+10	-1.77181e+11
4.78505e+11	4.07256e+11	-1.50602e+11	-2.46456e+11
2.84643e+11	5.51445e+11	-6.69915e+10	-1.61592e+11
2.67194e+11	3.82198e+11	-9.36601e+10	-1.51953e+11
4.0683e+11	4.2245e+11	-2.13177e+11	-9.46455e+10
2.45867e+11	4.86016e+11	-2.34668e+11	-2.26035e+11
1.57433e+11	4.1094e+11	4.1252e+10	-4.23256e+11
5.44166e+11	3.77946e+11	-3.19779e+11	-1.80553e+11
1.22085e+11	2.89924e+11	-1.60711e+11	-3.94253e+11
2.87785e+11	1.96228e+11	-1.91422e+11	-2.3661e+11
4.6754e+11	4.4424e+11	-1.44414e+11	-1.95467e+11
2.48886e+11	2.7735e+11	-2.92434e+11	-1.15653e+11
3.47419e+11	3.75939e+11	-1.39477e+11	-3.16806e+11
3.62734e+11	1.97201e+11	-2.28901e+11	-1.61183e+11
1.13083e+11	5.50667e+11	-7.42342e+10	-1.83098e+11
1.09405e+11	4.16759e+11	-1.22832e+11	-2.87368e+11
1.44377e+11	5.3001e+11	-2.22524e+11	-2.04366e+11
5.7521e+11	3.20998e+11	-1.82556e+11	-3.28874e+11
1.32389e+11	5.94348e+11	-1.06765e+11	-4.92074e+10
4.83155e+11	3.56254e+11	-3.60237e+11	-1.67174e+11
2.42165e+11	2.59211e+11	-2.7639e+10	-9.02809e+10
1.91743e+11	2.23368e+11	-2.24276e+11	-2.33312e+11
1.54626e+11	3.39596e+11	-2.27237e+11	-3.01027e+11
2.04242e+11	4.99781e+11	-5.80687e+10	-2.19545e+11
2.80099e+11	2.54668e+11	-7.91643e+10	-1.531e+11
2.17276e+11	4.19545e+11	3.56272e+10	-2.5481e+11
2.84501e+11	2.6021e+11	-1.62447e+11	-2.1036e+11
4.26456e+11	3.11159e+11	-2.34334e+11	-1.60865e+10
1.95613e+11	3.1059e+11	-3.97664e+10	-1.06178e+11
2.15845e+11	4.14769e+11	-6.26698e+10	-3.32601e+10
3.4467e+11	2.82696e+11	-1.8208e+11	-1.41543e+11
2.67992e+11	3.08424e+11	-3.11005e+11	-2.72128e+11
3.13035e+11	2.98212e+11	-2.59964e+11	-2.79143e+10
2.9614e+11	3.27699e+11	-1.46602e+11	-1.04016e+11
2.35018e+11	1.74929e+11	-1.66651e+11	-1.26478e+11
3.53559e+11	2.60759e+11	-4.98822e+11	-7.89564e+10
1.70372e+11	5.24977e+11	-1.97344e+11	-1.40454e+11
1.49722e+11	5.47424e+11	-2.32852e+11	-1.15717e+11
3.62258e+11	4.0729e+11	3.28943e+08	-3.04877e+11
2.05723e+11	2.70675e+11	-6.19654e+10	1.66492e+11
3.50021e+11	4.40798e+11	-1.02431e+11	-2.55493e+11
3.15239e+11	6.21679e+11	-4.96715e+10	-1.50935e+11
3.30727e+11	3.44771e+11	-2.63125e+10	-2.53338e+11
3.99305e+11	1.80355e+11	-3.80166e+11	8.59048e+10
3.45764e+11	5.02299e+11	-3.11533e+11	1.19766e+11
1.9205e+11	3.18067e+11	6.14379e+10	-3.78164e+11
4.02167e+11	5.61972e+11	-4.06482e+11	-5.77591e+10
4.38812e+11	3.48563e+11	-4.63621e+11	-2.32987e+10
4.10969e+11	2.59735e+11	-1.77132e+11	-1.61514e+11
1.27938e+11	3.09064e+11	-1.21554e+11	1.17213e+10
3.03278e+11	5.99088e+11	-3.69089e+11	-1.15328e+11
3.20576e+11	4.18902e+11	-1.80261e+11	-1.82988e+11
5.13083e+11	3.57219e+11	-1.10083e+11	-7.13266e+10
2.12803e+11	2.08423e+11	3.09166e+10	-2.77999e+11
1.714e+11	2.52936e+11	-4.7408e+09	-2.01318e+11
2.85857e+11	4.6627e+11	4.63612e+09	-2.3972e+11
4.99909e+11	3.75875e+11	-1.40715e+11	-2.98411e+11
1.55055e+11	3.71218e+11	1.5155e+11	-9.58338e+10
2.2963e+11	3.01528e+11	-3.74528e+11	-2.72347e+11
1.56007e+11	5.70738e+11	-3.36147e+11	-1.23473e+11
3.35345e+11	2.14343e+11	-1.70007e+11	-1.33471e+11
2.54457e+11	2.20479e+11	-1.73743e+11	-1.21296e+11
4.7107e+11	2.96009e+11	-3.77929e+11	-1.93587e+11
3.668e+11	3.06218e+11	-3.14373e+11	-2.69438e+11
3.04271e+11	3.57151e+11	-2.04156e+11	-2.70053e+11
2.85872e+11	3.42991e+11	-1.31793e+11	-1.81609e+11
4.73839e+11	3.55862e+11	-1.87803e+11	-1.33704e+11
3.4752e+11	2.52798e+11	-2.91105e+11	1.1261e+11
4.61055e+11	2.03241e+11	-1.57166e+11	-2.26181e+11
2.73087e+11	2.55208e+11	-4.67356e+10	2.56654e+10
2.10588e+11	4.13826e+11	-8.06518e+10	-6.83121e+10
2.65557e+11	4.39528e+11	-4.65941e+10	-1.74441e+11
1.32442e+11	3.02696e+11	-1.76965e+11	-4.52641e+10
2.33582e+11	3.45082e+11	-1.55317e+11	-1.96566e+11
3.49427e+11	3.62835e+11	-2.3808e+11	-2.84002e+11
4.75027e+11	3.9283e+11	-9.53227e+09	-3.54457e+11
1.771e+11	2.00078e+11	-3.43884e+11	2.18742e+10
2.40549e+11	3.17236e+11	-1.51458e+11	-3.78059e+11
2.3559e+11	4.43951e+11	-3.41839e+11	-2.3721e+11
4.36672e+11	2.52621e+11	-1.57749e+11	-5.1292e+10
2.04415e+11	4.39022e+11	-5.52908e+10	-2.9614e+11
1.63256e+11	2.22096e+11	5.73982e+10	-8.69717e+10
3.35695e+11	4.93241e+11	-2.73415e+11	-2.9677e+11
1.75213e+11	4.16751e+11	-3.92757e+11	-2.46852e+11
3.13612e+11	6.30347e+11	-2.12958e+11	1.46742e+11
1.57043e+11	3.22871e+11	-2.19171e+11	-4.40132e+10
2.76331e+11	1.742e+11	-2.96916e+11	-3.43195e+11
